location_code,sample_event_number,first_sample_date,sample_bin_code,min_fork_length,max_fork_length,expected_number_of_samples
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,B,50,70,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,C,70,90,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,5,2022-03-07,D,90,110,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,A,30,50,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,B,50,70,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,C,70,90,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,6,2022-03-21,D,90,110,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,A,30,50,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,B,50,70,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,C,70,90,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,7,2022-04-04,D,90,110,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,A,30,50,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,B,50,70,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,C,70,90,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
